instante,HS10_mean,HS20_mean,HS30_mean,HS30_min,HS40_mean,HS50_mean,HS60_mean,TS30_mean,dendrometro_mean,litros_arbol_last,litros_intervalo_sum,evento_riego_max,TA_mean,HA_mean,radiacion_mean
2018-07-14 19:00:00,0.8358672870170021,0.8280984401507533,0.8146082578082016,0.8138845786963433,0.7661869933191836,0.8585043785357475,0.7777005878428942,28.6586115527292,38.7525,511.8,0.0,0.0,29.03,56.63333333333333,25.328333333333333
2018-07-14 20:00:00,0.8340378402699472,0.8272788699939387,0.8135850318471337,0.8134595541401274,0.7648680597882952,0.8578922239915073,0.7771397027600849,29.0,38.7525,511.8,0.0,0.0,26.676666666666666,69.69,0.25333333333333335
2018-07-14 21:00:00,0.8321309192955727,0.826888436040634,0.8133828298887122,0.8132969793322735,0.7642669063218333,0.8573567569993991,0.7765030232731663,29.0,38.7525,511.8,0.0,0.0,25.455,76.25,0.0
2018-07-14 22:00:00,0.8303283352573255,0.8265152735866251,0.8131,0.8131,0.7639149681528662,0.8567128097796185,0.7760128097796185,29.0,38.75654115993101,511.8,0.0,0.0,24.641666666666666,78.39999999999999,0.0
2018-07-14 23:00:00,0.8289566613588111,0.8259972048950411,0.8129339058897789,0.8127,0.7635329087048831,0.8561552632578251,0.7753937017103277,29.096449390567034,38.767770771309905,511.8,0.0,0.0,23.875,80.78333333333335,0.0
2018-07-15 00:00:00,0.827561279193206,0.8253460721868365,0.812576804670913,0.8124,0.7632986692809333,0.8556508871460445,0.7748987261146497,29.2,38.774251592356684,511.8,0.0,0.0,22.996666666666666,82.75,0.0
2018-07-15 01:00:00,0.8261855879905758,0.8245599876712606,0.812286677282378,0.8122,0.7630564755838641,0.8552033274938483,0.7744081740976645,29.2,38.77891653397028,511.8,0.0,0.0,22.61,84.21666666666665,0.0
2018-07-15 02:00:00,0.8250741442660018,0.8240052260790947,0.8118695710931988,0.8117,0.7626657628920787,0.854657022398119,0.7740435710175942,29.2,38.7826027121267,511.8,0.0,0.0,22.271666666666665,84.38333333333333,0.0
2018-07-15 03:00:00,0.8239318103554892,0.8230268255563544,0.8115125117717943,0.8113556438791734,0.7623365711252653,0.8542191730629757,0.7735839172367515,29.2,38.785300741918384,511.8,0.0,0.0,22.006666666666664,83.25,0.0
2018-07-15 04:00:00,0.8224461823121016,0.8223043986417419,0.8110218936386743,0.8107112877583466,0.7619666149402992,0.8538317965023848,0.7732605131806936,29.2,38.7875,511.8,0.0,0.0,22.27,80.56666666666666,0.285
2018-07-15 05:00:00,0.8213185937811173,0.8216070280987244,0.8105391891891891,0.8103,0.7615418632851659,0.8534677930881425,0.7728549363057325,29.054936305732483,38.79112678855326,511.8,0.0,0.0,22.14333333333333,78.83333333333333,21.831666666666663
